--faucet-sol argument ignored, ledger already exists
Ledger location: test-ledger
Log: test-ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Connecting...
Identity: 8yRBHxPcUiy6QsULsp9UTT4Uie4TubapHrJXtR4hQEFm
Genesis Hash: BapDGoRhRTPp7NLEUQxXnhT3wVcAaXm7rFYv4JtM5Ln3
Version: 2.3.13
Shred Version: 27098
Gossip Address: 127.0.0.1:8000
TPU Address: 127.0.0.1:8003
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:12:59 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:12:59 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:12:59 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:00 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:00 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:00 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:00 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:01 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:01 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:01 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:01 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:02 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:02 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:02 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:02 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:03 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:03 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:03 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:04 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:04 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:04 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:04 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:05 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:05 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:05 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:05 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:06 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:06 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:06 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:06 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:07 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:07 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:07 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:07 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:08 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:08 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:08 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:08 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:09 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:09 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:09 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:09 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:10 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:10 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:10 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:10 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:11 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:11 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:11 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:11 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:12 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:12 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:12 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:12 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:13 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:13 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:13 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:13 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:14 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:14 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:14 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:14 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:15 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:15 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:15 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:15 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:16 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:16 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:16 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:16 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:17 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:17 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:17 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:17 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:18 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:18 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:18 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:18 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:19 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:19 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:19 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:19 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:20 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:20 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:20 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:20 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:21 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:21 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:21 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:21 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:22 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:22 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:22 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:22 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:23 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:23 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:23 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:24 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:24 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:24 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:24 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:25 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:25 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:25 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:25 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:26 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:26 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:26 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:26 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:27 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:27 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:27 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:27 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:28 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:28 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:28 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:28 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:29 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:29 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:29 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:29 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:30 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:30 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:30 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:30 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:31 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:31 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:31 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:31 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:32 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:32 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:32 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:32 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:33 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:33 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:33 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:33 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:34 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:34 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:34 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:34 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
00:13:35 | Processed Slot: 5410 | Confirmed Slot: 5401 | Finalized Slot: 5410 | Full Snapshot Slot: 5401 | Incremental Snapshot Slot: - | Transactions: 5394 | ◎499.973030000
